"REG_INST","REG_RESP","PGMCIPAP","PGM_P034","PGM_P100","PGM_280A","PGM_280B","PGM_280C","PGM_280D","PGM_280E","PGM_280F","PGM_290","PGM_350","PGM_380","PGM_P401","PGM_410","PGM_415","PGM_430","EDU_010","HLOSINTP","STL_010","STULOANS","STL_160B","STL_160C","STL_160D","STL_160E","STL_160F","STL_160G","STL_160H","STL_160I","STL_160J","STL_160L","STLP160N","BEF_P140","BEF_160","HLOSGRDP","PAR1GRD","PAR1INT","PAR2GRD","PAR2INT","GRADAGEP","GENDER2","MS_P01","MS_P02","CTZSHIPP","VISBMINP","DDIS_FL","LFCINDP","PUMFID","LFSTATP","WTPF"
"3","3","2","1","1","2","2","2","2","2","1","1","1","2","1","1","2","2","1","3","1","1","2","1","2","2","1","2","2","2","2","2","2","3","2","2","3","3","3","2","1","2","2","2","2","1","2","96","78390","3",87.8458
"2","2","8","1","1","2","2","2","2","2","1","1","2","2","1","8","3","1","2","2","1","1","2","1","2","1","2","2","1","2","2","2","2","3","1","2","3","3","2","2","2","1","1","2","1","2","2","4","78393","1",57.7698
"4","4","4","2","2","2","2","2","2","2","1","1","1","2","2","3","3","1","1","3","1","1","2","2","2","2","1","2","2","2","2","2","2","1","6","2","3","1","3","1","4","1","1","1","1","2","2","6","78398","1",20.5302
"4","4","5","1","2","2","1","1","2","2","2","1","1","1","1","3","1","1","1","3","1","1","1","2","2","1","2","2","1","2","2","2","2","3","1","2","1","1","1","1","1","2","2","2","1","2","2","96","78399","3",16.3116
"4","4","5","1","1","2","2","2","2","2","1","1","1","2","1","3","3","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","3","4","2","1","1","1","1","1","1","2","2","1","1","2","3","78404","1",11.2931
"4","4","5","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","1","6","2","1","1","3","3","3","2","1","1","1","2","1","4","78405","1",24.4867
"3","3","9","1","2","2","2","2","2","2","1","1","2","2","2","3","3","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","5","2","1","1","3","3","2","2","2","2","1","1","2","2","78410","1",91.6791
"3","3","6","1","1","2","2","2","2","2","1","2","1","1","1","3","3","2","1","2","1","1","2","1","2","1","1","2","1","1","2","2","2","3","2","2","2","2","2","2","1","1","2","2","1","1","2","96","78415","3",73.3632
"1","1","7","2","2","2","2","2","2","2","1","1","1","2","2","4","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","3","2","2","3","3","3","3","2","1","1","1","2","1","1","6","78419","1",10.8436
"1","1","5","1","1","2","2","2","2","2","1","2","2","2","1","3","6","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","1","2","1","96","78425","3",11.2883
"4","4","5","1","2","2","1","1","2","1","2","1","1","2","1","9","2","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","6","2","1","1","1","1","2","2","1","2","1","2","1","4","78433","1",16.3116
"4","3","8","2","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","4","1","1","2","2","1","2","4","78434","1",10.7329
"3","3","4","1","2","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","3","3","2","1","1","1","1","1","2","2","2","1","1","1","2","78440","1",89.2139
"1","1","8","1","2","2","2","2","2","2","1","1","2","2","2","4","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","2","2","3","3","2","3","3","2","2","1","1","2","2","1","2","2","6","78442","1",10.3315
"3","3","8","2","2","2","1","1","1","2","2","1","2","2","1","1","4","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","3","1","2","2","2","2","2","2","1","2","2","2","1","1","96","78445","2",62.4904
"4","4","9","1","1","2","2","2","2","2","1","2","1","2","1","3","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","3","2","3","3","2","2","1","2","2","2","1","2","1","7","78446","1",10.6865
"4","4","9","1","1","2","2","2","2","2","1","1","2","2","3","2","3","1","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","6","2","2","2","3","3","3","2","2","2","1","2","2","7","78447","1",30.4938
"4","4","2","1","2","2","2","2","2","2","1","1","1","2","1","3","3","2","2","2","1","1","2","2","2","1","1","2","2","2","2","2","2","3","4","2","2","2","1","1","1","1","1","2","1","2","2","2","78451","1",15.4666
"4","3","5","1","2","2","2","2","2","2","1","1","2","2","2","4","1","1","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","3","3","2","2","2","1","1","2","2","1","2","2","1","2","1","78454","1",16.3415
"2","2","2","2","2","1","2","2","2","2","2","2","1","2","1","5","3","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","2","1","6","2","2","2","2","2","4","1","1","1","1","2","2","4","78464","1",52.5883
"1","1","5","1","2","2","2","2","2","2","1","1","2","2","1","4","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","3","2","2","1","1","1","1","1","2","2","2","1","2","1","2","78466","1",11.0361
"1","1","4","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","2","2","1","2","2","3","3","2","3","3","3","3","1","2","1","2","1","2","1","4","78467","1",11.0049
"4","4","7","1","1","2","2","2","2","2","1","1","2","2","1","3","5","1","1","3","1","1","1","1","2","2","1","1","1","2","2","2","2","3","1","2","2","1","1","1","1","2","2","2","2","1","2","4","78468","1",17.7002
"4","4","4","1","1","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","6","2","3","3","2","2","2","2","2","2","1","2","1","1","78471","1",11.2275
"4","3","5","2","2","1","1","1","1","1","2","1","1","2","2","3","3","1","2","2","1","1","2","2","2","2","1","2","1","1","1","2","2","3","6","2","2","2","2","2","3","1","2","1","2","1","2","4","78474","1",11.9627
"1","1","5","1","2","2","2","2","2","2","1","1","2","2","1","1","3","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","1","3","2","3","3","3","3","2","2","2","2","2","1","2","3","78477","1",24.972
"3","3","4","2","2","2","2","2","2","2","1","1","2","2","2","4","5","1","2","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","6","2","2","2","1","1","2","1","2","2","1","1","2","3","78491","1",87.8112
"4","4","1","1","1","2","2","2","2","2","1","1","2","2","1","3","3","1","2","2","1","1","2","1","1","2","1","2","2","2","2","2","2","4","3","2","3","3","1","1","2","1","2","2","1","2","1","5","78493","1",37.2601
"1","1","8","1","2","2","2","2","2","2","1","1","1","2","1","3","4","1","1","2","1","1","1","1","1","1","1","2","1","2","2","2","2","3","1","2","3","2","1","1","1","2","2","2","1","2","1","96","78495","2",10.1136
"2","2","5","2","1","2","2","1","2","2","2","1","2","2","2","2","3","2","2","2","1","1","1","1","2","2","1","2","1","2","2","2","2","3","3","2","1","1","1","1","2","1","2","2","1","2","2","1","78500","1",65.5945
"3","3","8","1","2","2","2","2","2","1","2","1","1","2","1","4","3","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","1","5","3","1","1","1","1","3","1","1","2","3","1","2","3","78504","1",11.0148
"4","1","9","1","2","2","2","2","2","2","1","1","1","2","1","4","3","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","3","6","2","1","1","1","1","1","1","2","2","1","2","1","5","78505","1",10.5708
"4","4","4","2","2","2","2","2","2","2","1","1","2","2","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","6","2","1","1","1","1","3","2","1","2","1","2","1","7","78506","1",10.1614
"1","4","5","1","1","2","2","2","2","2","1","1","1","2","2","3","3","1","1","3","2","2","2","2","2","1","2","2","1","2","2","2","2","3","6","2","1","1","1","1","1","2","1","2","1","2","2","7","78511","1",10.5769
"2","2","8","2","1","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","1","3","2","1","1","1","1","2","2","2","2","1","2","2","3","78513","1",67.875
"4","4","5","1","1","2","1","1","2","1","2","2","1","2","2","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","4","2","3","3","3","3","2","2","2","2","2","1","1","96","78514","2",16.3116
"4","4","8","1","1","2","2","2","2","2","1","1","2","2","1","3","1","2","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","3","6","2","1","1","1","1","1","1","2","2","1","1","2","4","78516","1",12.2194
"2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","3","3","2","1","3","1","1","2","1","2","2","2","2","2","2","2","2","2","3","3","2","1","1","1","1","1","1","1","2","1","2","2","5","78525","1",35.6061
"1","1","4","1","2","2","2","2","2","2","1","1","2","2","1","9","3","2","2","2","1","1","2","1","2","1","1","2","2","2","2","2","2","3","3","2","2","2","2","2","1","2","2","2","1","2","1","96","78531","2",10.4318
"1","1","1","1","1","2","2","2","2","2","1","1","1","2","1","3","3","1","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","1","6","2","2","2","1","1","2","2","2","2","1","2","1","5","78533","1",10.888
"2","2","5","1","1","2","1","2","2","2","2","1","1","2","1","3","3","1","2","2","2","2","2","2","1","1","1","2","2","1","1","2","1","3","6","2","1","1","1","1","1","2","2","2","1","2","1","7","78534","1",55.5059
"2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","5","3","1","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","6","2","3","3","1","1","2","2","1","2","1","2","1","5","78542","1",60.2656
"4","3","6","1","2","2","2","2","2","2","1","1","1","2","1","5","2","1","2","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","4","2","3","3","1","1","1","1","2","2","2","1","1","4","78547","1",11.5622
"2","2","5","1","1","2","2","2","2","2","1","1","2","2","1","3","3","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","3","6","2","1","1","1","1","2","1","1","2","1","2","2","1","78554","1",65.5945
"3","3","6","1","2","2","2","2","2","2","1","1","1","2","2","3","3","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","2","3","2","1","1","1","1","1","2","2","2","2","1","2","96","78555","2",163.5169
"4","4","6","1","2","2","2","2","2","2","1","1","1","2","1","3","3","2","1","3","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","2","96","78560","3",25.6282
"4","4","8","1","1","2","2","2","2","2","1","1","1","2","1","5","1","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","2","3","3","2","3","3","3","3","2","1","2","2","1","2","2","1","78568","1",11.7871
"4","4","8","1","1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","1","2","1","1","2","2","1","1","1","2","1","2","2","1","78572","1",30.4557
"1","1","1","1","1","2","2","2","2","2","1","1","2","2","2","1","1","1","2","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","6","2","1","1","1","1","3","1","1","2","1","2","1","5","78573","1",11.5472
"3","3","4","1","1","2","2","2","2","2","1","1","1","2","2","9","3","2","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","3","2","1","1","1","1","1","1","2","2","1","2","1","7","78576","1",87.8112
"3","3","8","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","1","3","1","1","2","1","2","1","1","1","2","2","2","2","2","3","2","2","3","1","3","1","1","1","1","2","2","1","1","96","78577","3",62.134
"1","4","8","1","2","2","2","2","2","2","1","1","1","2","1","9","3","1","1","2","1","1","1","1","1","2","1","2","2","1","1","2","2","1","4","2","1","1","1","1","1","1","2","2","1","2","1","96","78578","2",9.9969
"4","4","2","1","2","2","2","2","2","2","1","1","2","2","1","3","3","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","3","5","2","3","3","3","3","1","2","2","2","1","2","1","96","78581","2",10.7195
"1","4","8","1","1","2","2","2","2","2","1","2","1","2","2","3","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","2","2","2","2","2","2","1","2","1","2","1","2","2","2","78587","1",11.6489
"4","4","4","1","2","2","2","2","2","2","1","1","1","2","1","4","3","1","2","2","1","1","2","1","2","1","1","2","1","1","1","2","2","1","3","2","3","3","3","3","2","2","2","2","2","2","2","4","78588","1",17.3033
"2","2","10","1","1","1","2","2","2","2","2","1","2","2","1","2","3","2","1","2","2","2","1","2","2","2","2","2","1","2","1","2","2","3","6","2","1","1","1","1","1","2","2","2","1","2","1","6","78589","1",45.561
"4","4","9","1","1","2","2","2","2","2","1","2","2","2","2","3","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","4","2","2","3","3","1","1","3","2","1","1","3","1","2","96","78591","3",10.5692
"4","4","2","1","1","2","2","2","2","1","2","1","2","2","2","1","3","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","2","3","1","2","3","2","2","1","1","2","1","2","3","1","2","5","78597","1",29.195
"4","3","7","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","3","1","2","2","2","2","2","1","1","2","2","2","1","2","4","78602","1",10.4479
"2","2","5","2","2","2","2","2","2","2","1","1","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","6","2","1","1","1","1","3","1","1","2","1","2","2","1","78603","1",58.2681
"1","1","2","2","1","1","2","2","2","2","2","2","2","2","1","4","3","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","5","2","2","3","3","1","1","2","1","2","1","1","2","1","96","78613","3",14.967
"4","4","9","1","1","2","2","2","2","2","1","1","2","2","1","3","3","1","1","2","1","1","1","1","1","1","1","2","1","2","2","2","2","3","6","2","2","2","2","2","1","2","2","2","1","2","2","7","78614","1",30.4938
"4","4","4","2","2","2","2","2","2","2","1","1","2","2","3","2","3","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","6","2","1","1","1","1","3","2","1","1","1","2","2","5","78621","1",25.5508
"1","3","9","1","1","2","2","2","2","2","1","1","2","2","1","5","3","1","1","3","1","1","2","2","2","1","1","2","1","2","2","2","2","3","5","2","3","2","2","1","1","2","2","2","1","2","2","7","78625","1",10.1406
"4","4","4","1","2","2","2","2","2","2","1","1","1","1","1","9","6","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","5","2","3","2","2","1","2","2","2","2","1","2","2","96","78627","1",10.8313
"4","4","4","2","2","2","2","2","2","2","1","1","1","2","2","3","3","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2","3","6","2","3","3","3","3","3","2","2","2","1","2","2","7","78628","1",29.6801
"4","4","2","1","2","2","2","2","2","2","1","1","1","2","1","4","3","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","3","2","3","3","1","1","1","2","2","2","1","2","1","4","78630","1",38.2517
"4","4","1","1","1","2","2","2","2","2","1","2","1","2","2","3","3","1","2","2","1","1","2","1","2","1","1","2","1","2","2","2","2","3","1","2","1","1","1","1","2","1","2","2","1","2","1","5","78632","1",11.2047
"1","1","2","1","2","2","2","2","2","2","1","1","2","2","2","4","3","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","3","6","2","3","3","1","1","1","1","2","2","1","2","2","96","78645","2",11.6518
"1","1","8","1","1","2","2","2","2","2","1","2","1","2","1","3","2","1","1","2","2","2","1","2","2","1","1","2","1","2","2","2","2","3","3","2","3","2","3","2","1","1","2","2","1","2","2","96","78654","3",9.9969
"4","4","8","1","1","2","2","2","2","2","1","2","1","2","1","1","3","1","2","2","1","1","2","2","2","1","1","2","2","2","2","2","2","3","3","2","2","2","1","1","1","2","2","2","2","1","2","1","78655","1",12.1129
"4","4","4","2","2","2","2","2","2","2","1","1","1","2","1","3","3","1","1","2","1","1","2","2","2","1","1","2","2","2","2","2","1","3","1","2","3","3","1","1","2","2","2","2","2","2","1","7","78661","1",29.6801
"3","4","5","1","2","2","2","2","2","2","1","1","1","2","2","1","3","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","3","2","2","1","1","1","1","2","1","2","2","2","1","2","6","78663","1",179.5344
"2","2","8","2","1","2","2","2","2","2","1","1","1","2","1","8","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","3","3","2","1","1","1","1","2","1","2","2","1","1","2","4","78671","1",51.3173
"4","4","2","2","2","2","2","2","2","2","1","1","1","2","3","3","3","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","6","2","2","2","2","2","4","2","1","1","1","2","2","96","78683","3",10.0135
"4","4","4","2","1","2","2","2","2","2","1","1","2","2","3","2","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","2","2","1","1","4","2","1","1","2","1","2","7","78685","1",10.5905
"4","4","8","1","1","2","2","2","2","2","1","2","1","2","1","3","3","2","1","2","1","1","1","1","2","1","1","2","1","2","2","2","2","3","1","2","2","2","2","2","1","1","2","2","1","1","2","96","78686","2",10.2888
"4","4","8","1","1","2","2","2","2","2","1","2","1","2","1","5","3","2","2","2","1","1","2","1","2","2","1","2","1","2","1","2","2","3","5","2","1","1","1","1","2","1","1","2","1","2","1","1","78690","1",21.7535
"3","2","1","2","2","2","2","2","2","2","1","1","2","2","3","2","2","1","1","3","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","4","2","2","2","1","2","2","4","78697","1",60.9854
"2","2","5","2","1","2","2","2","2","2","1","1","2","2","1","1","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","3","3","2","2","3","2","1","1","1","2","2","5","78705","1",46.309
"4","4","7","1","2","2","1","2","2","2","2","2","2","2","1","1","3","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","3","2","2","2","2","1","1","1","1","2","2","1","2","1","2","78707","1",18.4018
"3","3","4","1","2","2","2","2","2","2","1","1","1","2","1","2","3","1","2","2","1","1","2","1","2","2","1","2","1","2","2","2","2","3","1","2","1","1","3","3","1","2","2","2","2","2","2","7","78708","1",89.2139
"4","4","2","1","2","2","2","2","2","2","1","1","2","1","1","3","3","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","5","3","2","2","2","2","2","1","2","2","2","1","2","2","2","78710","1",22.8356
"1","1","4","1","2","1","1","1","2","2","2","1","1","2","2","9","3","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","3","4","2","3","3","3","3","1","1","2","2","1","2","1","4","78713","1",11.0999
"4","4","1","1","1","2","2","2","2","2","1","1","1","2","1","3","3","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","6","2","3","2","1","1","3","2","2","2","2","1","2","7","78715","1",10.3777
"4","4","5","1","2","2","2","2","2","2","1","1","1","2","2","6","3","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","2","1","1","2","2","1","2","6","78729","1",17.5608
